SHIP_NO,SHIP_GUBUN,GROSS_TONNAGE,REG_LENGTH,REG_BREADTH,REG_DEPTH,NATURE,PURPOSE,PURPOSE_GU,REG_PORT
5.11E+12,1,1.31,7.02,2,0.8,5,B04,1,4580036000
5.11E+12,1,69,30.18,6.03,2.25,5,C07,1,4221000000
5.11E+12,1,2.41,8.44,2.47,0.74,5,B13,2,4884036000
5.11E+12,1,1.99,7.65,2.45,0.76,5,B13,2,4682034000
5.11E+12,1,0.89,5.73,1.86,0.7,5,B04,1,4682040000
5.11E+12,1,1.01,5.67,1.95,0.6,5,B04,1,4684000000
5.11E+12,1,1.55,7.2,2.18,0.8,5,E60,1,4689011000
5.11E+12,1,7.93,11.9,4.24,0.74,5,B10,3,4690034000
5.11E+12,1,1.5,7,2.05,0.56,5,B10,3,4794031000
5.11E+12,1,1.21,6.7,1.97,0.62,5,B04,1,4824000000
5.11E+12,1,1.33,6.3,1.96,0.81,5,B04,1,4831039000
5.11E+12,1,2.74,8.1,2.48,0.68,5,B10,3,4819000000
5.11E+12,1,2.75,7.83,2.5,0.71,5,B13,2,4884032000
5.11E+12,1,1.1,6.25,1.94,0.76,5,B13,2,4885042000
5.11E+12,1,1.26,6.84,1.88,0.86,5,B10,3,2644000000
5.11E+12,1,1.31,6.48,2.02,0.87,5,B04,1,3171000000
5.11E+12,1,2.88,7.92,2.4,0.95,5,E63,1,2871036000
5.11E+12,1,0.52,5.62,1.63,0.53,5,I00,1,4281031000
5.11E+12,1,1.27,6.53,2.11,0.77,5,E10,2,4421033000
5.11E+12,1,1.98,6.78,3,0.78,5,F00,1,4477041000
5.11E+12,1,29,23.5,5.14,1.65,5,C07,1,4215025000
5.11E+12,1,1.59,7.49,2,0.82,5,B04,1,4580037000
5.11E+12,1,15,15.5,4.24,1.15,5,E63,1,4691037000
5.11E+12,1,1.29,6.75,2.05,0.76,5,E60,1,4613000000
5.11E+12,1,0.89,5.73,1.86,0.7,5,B04,1,4682040000
5.11E+12,1,1.9,7.05,2.99,0.81,5,E60,1,4684037000
5.11E+12,1,1.15,6.07,2.05,0.71,5,E60,1,4689033000
5.11E+12,1,7.31,11.98,4.24,0.74,5,A01,15,4690034000
5.11E+12,1,0.65,4.79,1.95,0.62,5,E60,1,4691037000
5.11E+12,1,1.3,6.21,1.94,0.78,5,B04,1,4831038000
5.11E+12,1,4.86,10.65,3.8,0.67,5,B04,1,4885036000
5.11E+12,1,29,21.93,5.09,1.59,5,C09,0,4711125000
5.11E+12,1,1.16,5.67,1.74,0.83,5,B04,1,4815131000
5.11E+12,1,1.33,6.48,1.95,0.85,5,B04,1,4884038000
5.11E+12,1,0.62,5.91,1.57,0.59,5,B10,3,4885037000
5.11E+12,1,1.23,6.35,1.95,0.87,5,F00,4,3171000000
5.11E+12,1,3.53,8.11,3.63,0.88,5,E60,1,2872032000
5.11E+12,1,1.98,6.78,3,0.78,5,F00,1,4477040000
5.11E+12,1,29,23,5.74,1.52,5,C03,1,4482533000
5.11E+12,1,1.66,7.49,2,0.88,5,E10,2,4580037000
5.11E+12,1,499,58.9,9.3,5.1,1,E61,1,4911000000
5.11E+12,1,9.77,14.25,3.76,1.05,5,F00,2,4613000000
5.11E+12,1,0.63,5.58,1.69,0.59,5,B10,3,4677042000
5.11E+12,1,3,7.92,2.46,0.85,5,B13,2,4680013000
5.11E+12,1,4.99,10.98,4.33,0.74,5,F00,4,4690032000
5.11E+12,1,4.76,11.75,3.72,0.87,5,F00,2,4689013000
5.11E+12,1,4.95,10.62,4.25,0.78,5,E39,1,4884034000
5.11E+12,1,0.53,3.56,2.12,0.56,5,E60,1,4691040000
5.11E+12,1,0.28,3.96,1.44,0.48,5,B04,1,4815100000
5.11E+12,1,2.98,8.49,2.35,0.81,5,B13,2,4822025000
5.11E+12,1,2.28,8,2.4,0.69,5,E60,1,4815134000
5.11E+12,1,1.13,6.3,1.81,0.86,5,B04,1,4831039000
5.11E+12,1,1.82,7.67,2.11,0.69,5,B04,1,4822025000
5.11E+12,1,2.64,8.2,2.28,0.75,5,B13,2,4885042000
5.11E+12,1,1.37,5.99,2.2,0.84,5,B04,1,3171000000
5.11E+12,1,1.97,6.75,3,0.78,5,F00,1,4477031000
5.11E+12,1,1.31,6.75,2.16,0.7,5,E60,1,4482531000
5.11E+12,1,2.51,8.5,2.15,0.7,5,B10,3,4580036000
5.11E+12,1,2.99,9.09,2.57,0.69,5,B13,2,4580036000
5.11E+12,1,0.8,5.83,1.88,0.65,5,B13,2,4613025000
5.11E+12,1,2.54,7.9,2.42,0.79,5,B04,1,4686031000
5.11E+12,1,1.64,6.96,2.1,0.55,5,B04,1,4613035000
5.11E+12,1,1.39,6.07,2.05,0.71,5,E60,1,4689013000
5.11E+12,1,4.95,10.38,4.22,0.81,5,E60,1,4689031000
5.11E+12,1,1.37,6.4,2.18,0.79,5,B10,3,4711138500
5.11E+12,1,1.79,6.7,2.05,0.76,5,B04,1,4882042000
5.11E+12,1,1.16,7.2,2.02,0.62,5,E60,1,4822025000
5.11E+12,1,2.99,8.12,2.37,0.83,5,B13,2,4831000000
5.11E+12,1,2.93,8.78,2.4,0.73,5,B10,3,4822031000
5.11E+12,1,1.17,6.71,1.9,0.75,5,B04,1,4884036000
5.11E+12,1,1.03,6.17,1.85,0.7,5,B04,1,4824035000
5.11E+12,1,1.98,6.78,3,0.78,5,E39,1,4477041000
5.11E+12,1,1.22,6.17,2.18,0.72,5,B10,3,4482512000
5.11E+12,1,19,17.7,4.25,1.79,5,E63,1,4477011000
5.11E+12,1,5.99,10.98,4.33,0.74,5,E60,1,4677033000
5.11E+12,1,1.1,6.61,1.95,0.73,5,B04,1,4680037000
5.11E+12,1,1.24,6.5,2.1,0.6,5,B04,1,4611000000
5.11E+12,1,4.42,10.56,3.94,0.72,5,E60,1,4689034000
5.11E+12,1,4.99,10.6,3.2,0.79,5,B10,3,4711138500
5.11E+12,1,0.82,5.31,1.91,0.74,5,B04,1,4882042000
5.11E+12,1,1.19,6.16,2.02,0.82,5,E39,1,4822034000
5.11E+12,1,1.13,6.25,2,0.72,5,B10,3,4477040000
5.11E+12,1,1.35,7.45,1.86,0.48,5,F00,4,4689031000
5.11E+12,1,1.51,7.32,2.16,0.76,5,B13,2,4680037000
5.11E+12,1,5.52,10.98,4.33,0.74,5,E10,3,4690032000
5.11E+12,1,0.77,5.79,1.82,0.64,5,E60,1,4689033000
5.11E+12,1,4.13,9.66,2.87,0.79,5,B10,3,4711125000
5.11E+12,1,8.55,13.64,3.64,0.97,5,B04,1,4822000000
5.11E+12,1,4.95,11.5,3.9,0.75,5,F00,3,4831031000
5.11E+12,1,4.8,11,3.44,0.78,5,B10,3,4683000000
5.11E+12,1,1.4,6.3,1.91,0.82,5,B04,1,4687036000
5.11E+12,1,1.15,6.07,2.05,0.71,5,E39,1,4689036000
5.11E+12,1,29,21.55,5.15,1.83,5,C04,1,4913000000
5.11E+12,1,4.4,10.07,2.95,0.84,5,B13,2,4882031000
5.11E+12,1,2.95,7.31,3.4,0.88,5,E60,1,4477040000
5.11E+12,1,1.09,6.26,1.76,0.83,5,A01,1,4677012000
5.11E+12,1,1.44,6.96,2,0.79,5,B04,1,4885037000
5.11E+12,1,2.75,9.09,2.5,0.79,5,B04,1,2871034000
5.11E+12,1,1.98,6.78,3,0.78,5,F00,1,4477031000
5.11E+12,1,1.38,6.57,2,0.8,5,E60,1,4613035000
5.11E+12,1,9.77,14.5,4.18,1.17,5,B10,3,4691035000
5.11E+12,1,1.99,7.92,2.92,0.71,5,E39,1,4689036000
5.11E+12,1,4.34,9.64,2.76,0.88,5,B04,1,4824000000
5.11E+12,1,1.2,6.36,1.96,0.83,5,E60,1,4882032000
5.11E+12,1,1.98,6.78,3,0.78,5,F00,1,4477031000
5.11E+12,1,5.23,11,3.44,0.78,5,B10,3,4793037000
5.11E+12,1,4.58,10.7,3.7,0.81,5,F00,3,4822035000
5.11E+12,1,4.66,12.61,3.92,0.72,5,E60,1,4682034000
5.11E+12,1,4.41,10.07,2.95,0.84,5,B04,1,4824000000
5.11E+12,1,4.86,10.7,3.35,0.88,5,B04,1,4831038000
5.11E+12,1,1.98,6.78,3,0.78,5,E39,1,4477031000
5.11E+12,1,9.77,14.23,3.76,1.05,5,E60,1,4615000000
5.11E+12,1,0.98,6.33,1.85,0.73,5,E60,1,4689035000
5.11E+12,1,1.79,7.61,2.42,0.79,5,E60,1,4689012000
5.11E+12,1,1,5.77,1.92,0.73,5,B13,2,4824000000
5.11E+12,1,4.9,10.7,3.35,0.88,5,B04,1,4831000000
5.11E+12,1,1.98,6.78,3,0.78,5,E39,1,4477031000
5.11E+12,1,4.99,10.6,3.03,0.91,5,C13,1,4824000000
5.11E+12,1,1.51,7.2,2.19,0.8,5,F00,1,4689012000
5.11E+12,1,2.51,7.7,2.45,0.84,5,B04,1,4831037000
5.11E+12,1,1.17,6.34,1.94,0.83,5,B10,3,4831038000
5.11E+12,1,1.32,7.31,1.91,0.78,5,E39,1,4477031000
5.11E+12,1,1.31,6.65,2.08,0.56,5,E60,1,4831032000
5.11E+12,1,2.5,9.23,2.82,0.71,5,F00,4,2671037000
5.11E+12,1,1.39,7,1.85,0.59,5,B04,1,4884036000
5.11E+12,1,1.44,6.79,2.05,0.89,5,B13,2,4819000000
5.11E+12,1,1.32,7.31,1.91,0.78,5,E39,1,4477031000
5.11E+12,1,4.42,10.56,3.94,0.72,5,E60,1,4689034000
5.11E+12,1,1.98,6.78,3,0.78,5,F00,1,4477031000
5.11E+12,1,0.34,4,1.71,0.45,5,E39,1,4689031000
5.11E+12,1,3.53,8.11,3.63,0.88,5,E60,1,4477040000
5.11E+12,1,0.57,4.91,1.56,0.61,5,E60,1,4689012000
5.11E+12,1,3.53,8.11,3.63,0.88,5,E60,1,4477040000
5.11E+12,1,1.99,7.92,2.92,0.71,5,E60,1,4689032000
5.11E+12,1,2.88,7.31,3.4,0.88,5,E60,1,4477040000
5.11E+12,1,2.95,7.31,3.4,0.88,5,E60,1,4477040000
5.11E+12,1,1.06,6.35,1.98,0.7,5,E60,1,4689013000
5.11E+12,1,2.98,7.31,3.4,0.88,5,E60,1,4477041000
5.11E+12,1,2.97,9.26,2.75,0.67,5,B04,1,4579039000
5.11E+12,1,1.98,6.78,3,0.78,5,E39,1,4477031000
5.11E+12,1,4.43,10.56,3.94,0.72,5,E60,1,4689012000
5.11E+12,1,1.19,6.62,1.94,0.75,5,E60,1,4689039000
5.11E+12,1,1.53,6.67,2.56,0.72,5,E60,1,4689032000
5.11E+12,1,2.42,7.54,2.45,0.87,5,B04,1,4689032000
5.11E+12,1,5.44,11.3,4.25,0.72,5,E60,1,4691036000
5.11E+12,1,0.82,5.58,1.82,0.63,5,E60,1,4689013000
5.11E+12,1,1.29,6.96,2.01,0.75,5,E60,1,4689035000
5.11E+12,1,1.08,5.58,1.92,0.82,5,E60,1,4689036000
5.11E+12,1,0.57,4.91,1.56,0.61,5,E60,1,4689031000
5.11E+12,1,0.89,5.8,1.7,0.74,5,E60,1,4689036000
5.11E+12,1,4.96,10.38,4.22,0.81,5,F00,2,4691036000
5.11E+12,1,0.82,5.58,1.82,0.63,5,E39,1,4689013000
5.11E+12,1,0.82,5.58,1.82,0.63,5,E39,1,4689038000
5.11E+12,1,1.58,6.93,2.42,0.77,5,F00,2,4689013000
5.11E+12,1,1.73,7.29,2.43,0.82,5,E60,1,4689032000
5.11E+12,1,1.99,6.9,2.43,0.77,5,E60,1,4613000000
5.11E+12,1,4.99,10.8,4.46,0.73,5,E60,1,4689036000
5.11E+12,1,1.06,5.8,1.85,0.78,5,E60,1,4689033000
5.11E+12,1,1.77,7.74,2.42,0.76,5,E39,1,4615000000
5.11E+12,1,4.97,10.73,2.9,0.79,5,B04,1,4477041000
5.11E+12,1,1.58,6.93,2.42,0.77,5,E60,1,4689032000
5.11E+12,1,1.66,6.8,2.14,0.81,5,E60,1,4677040000
5.11E+12,1,0.97,5.79,1.87,0.71,5,E60,1,4689033000
5.11E+12,1,1.4,6.68,1.92,0.75,5,B04,1,4689032000
5.11E+12,1,0.55,4.95,1.75,0.54,5,F00,4,4689013000
5.11E+12,1,1.2,6.67,1.92,0.76,5,F00,1,4689012000
5.11E+12,1,0.93,6.25,1.81,0.71,5,E60,1,4689033000
5.11E+12,1,1.51,7.2,2.19,0.8,5,E60,1,4689012000
5.11E+12,1,1.14,6.3,2.18,0.69,5,E60,1,4682034000
5.11E+12,1,1.14,6.3,2.18,0.69,5,E60,1,4689034000
5.11E+12,1,1.15,6.07,2.05,0.71,5,F00,1,4682034000
5.11E+12,1,0.82,5.58,1.82,0.63,5,F00,2,4689013000
5.11E+12,1,0.89,5.71,1.9,0.63,5,E60,1,4689036000
5.12E+12,1,1.62,7.04,2,0.99,5,B10,3,2638000000
5.12E+12,1,1.24,6.84,1.84,0.85,5,B04,1,2644000000
5.12E+12,1,5.85,12.3,3.63,0.73,5,B04,1,4971031000
5.12E+12,1,29,23,5.74,1.52,5,C03,1,4611000000
5.12E+12,1,1.22,6.12,1.85,0.7,5,B04,1,2871033000
5.12E+12,1,1.71,6.84,2.03,0.88,5,B04,1,4482536000
5.12E+12,1,1.36,6.48,2.02,0.87,5,B04,1,4223025300
5.12E+12,1,1.96,8.15,2.16,0.63,5,F00,1,4223031000
5.12E+12,1,7.93,13,3.18,1,5,C13,1,4613000000
5.12E+12,1,0.82,5.67,1.94,0.65,5,B10,3,4418000000
5.12E+12,1,2.26,6.98,3,0.85,5,E39,1,4477031000
5.12E+12,1,9.77,15.2,4,0.99,5,B04,1,4418033000
5.12E+12,1,1.96,6.7,2.23,0.63,5,B10,3,4483032000
5.12E+12,1,0.99,5.94,1.7,0.83,5,B04,1,4579035000
5.12E+12,1,1.98,6.78,3,0.78,5,E60,1,4580036000
5.12E+12,1,1.98,7.72,2.25,0.65,5,B13,2,4613035000
5.12E+12,1,1.71,7.7,2.42,0.77,5,E39,1,4615031000
5.12E+12,1,5.47,11.01,3.67,0.75,5,E60,1,4421034000
5.12E+12,1,1.29,6.68,1.9,0.75,5,B10,3,4680037000
5.12E+12,1,1.96,6.8,2.46,0.78,5,B04,1,4611000000
5.12E+12,1,9.77,14.2,4.4,1.17,5,B10,3,4691032000
5.12E+12,1,0.68,5.4,1.7,0.52,5,B10,3,2872034100
5.12E+12,1,1.15,6.07,2.05,0.71,5,E39,1,4689013000
5.12E+12,1,1.17,6.68,1.92,0.75,5,B10,3,4613031000
5.12E+12,1,1.92,8.64,2.48,0.79,5,E60,1,4691036000
5.12E+12,1,1.58,6.6,2.2,0.77,2,B13,2,4711125000
5.12E+12,1,4.96,10.35,3.82,0.85,5,B13,2,4711125000
5.12E+12,1,7.31,13.4,4,0.82,5,A01,14,4223025300
5.12E+12,1,2.97,8.7,2.6,0.81,5,B10,3,4793035000
5.12E+12,1,1.07,6.53,1.83,0.74,5,B04,1,4217000000
5.12E+12,1,1.02,6.28,1.85,0.73,5,B13,2,4822000000
5.12E+12,1,2.51,8.37,2.4,0.73,5,B10,3,4882042000
5.12E+12,1,1.18,6.21,1.9,0.86,5,B13,2,4824037000
5.12E+12,1,1.88,7.25,2.16,0.73,5,B10,3,4882031000
5.12E+12,1,2.99,8.95,2.5,0.68,5,B04,1,4882032000
5.12E+12,1,1.16,6.25,1.9,0.77,5,B04,1,4824000000
5.12E+12,1,1.42,6.93,2,0.79,5,B04,1,4885042000
5.12E+12,1,40,23.57,5.45,1.84,5,C04,1,4822000000
5.12E+12,1,29,21.45,5.2,1.65,5,C05,2,4971032000
5.12E+12,1,1.98,7.52,2.53,0.85,5,B13,2,3171000000
5.12E+12,1,1.75,6.62,2.2,0.74,5,B04,1,4418032000
5.12E+12,1,1.15,6.8,2,0.68,5,E60,1,4482535000
5.12E+12,1,3.54,8.64,2.7,0.99,5,B10,3,4480037000
5.12E+12,1,6.14,11.43,3.34,0.79,5,B04,1,4482533000
5.12E+12,1,4.83,9.78,2.87,1.09,5,B04,1,4580036000
5.12E+12,1,8.55,14.21,3.76,1.06,5,C04,1,4824000000
5.12E+12,1,2.99,8.5,2.7,0.69,5,B10,3,4677045000
5.12E+12,1,0.48,6.12,1.62,0.37,5,A01,1,4678039000
5.12E+12,1,2.49,7.92,2.47,0.85,5,B10,3,4687036000
5.12E+12,1,0.64,5.58,1.53,0.66,5,E70,1,4686033000
5.12E+12,1,4.48,10.94,4.14,0.64,5,E60,1,4689036000
5.12E+12,1,0.82,5.66,1.9,0.64,5,F00,1,4690033000
5.12E+12,1,1.11,6.55,2.06,0.56,5,B10,3,4794011000
5.12E+12,1,3.48,8.93,2.94,0.72,5,B04,1,4822025000
5.12E+12,1,3.98,10.06,2.78,0.91,5,B04,1,4824000000
5.12E+12,1,4.97,9.95,3,0.84,5,B04,1,4819000000
5.12E+12,1,0.57,5.65,1.56,0.54,5,B10,3,4884039000
5.12E+12,1,1.89,7.2,2.19,0.8,5,B04,1,4885042000
5.12E+12,1,1.98,8.35,2.53,0.85,5,B04,1,3171000000
5.12E+12,1,7.93,12.77,3.87,0.93,5,C13,1,4613000000
5.12E+12,1,2.95,7.31,3.4,0.88,5,E60,1,4477031000
5.12E+12,1,0.62,4.95,1.78,0.62,5,E70,1,4482534000
5.12E+12,1,3,8.7,2.94,0.72,5,B04,1,4971014000
5.12E+12,1,1.17,6.68,1.92,0.75,5,B04,1,4682040000
5.12E+12,1,2.92,7.65,2.52,0.95,5,B04,1,4822000000
5.12E+12,1,1.15,6.07,2.05,0.71,5,F00,2,4689013000
5.12E+12,1,4.95,10.38,4.22,0.81,5,E60,1,4677034000
5.12E+12,1,0.92,5.72,1.98,0.67,5,F00,1,4691032000
5.12E+12,1,0.5,4.36,1.65,0.58,5,B10,3,4711137000
5.12E+12,1,1.09,6.45,1.96,0.67,5,B13,2,4713025000
5.12E+12,1,3.38,9.6,2.74,0.69,5,F00,3,4822000000
5.12E+12,1,1.79,7.17,2.3,0.64,5,B13,2,4824000000
5.12E+12,1,1.57,6.62,2.1,0.75,5,B04,1,4884035000
5.12E+12,1,4.65,11.5,3.85,0.69,5,E60,1,4822031000
5.12E+12,1,3.6,9.4,2.96,0.76,5,B13,2,4884035000
5.12E+12,1,2.18,6.98,2.27,0.94,5,B10,3,4223031000
5.12E+12,1,1.98,6.78,3,0.78,5,F00,1,4477041000
5.12E+12,1,2.28,7.43,2.24,0.62,5,B10,3,4482532000
5.12E+12,1,9.77,13.8,3.76,1.05,5,B05,0,4477011000
5.12E+12,1,1.07,6.26,1.76,0.83,5,E60,1,4677012000
5.12E+12,1,1.58,7.38,2.1,0.76,5,B13,2,4680013000
5.12E+12,1,1.24,6.23,1.95,0.75,5,B04,1,4681040000
5.12E+12,1,1.01,6.43,1.83,0.69,5,E60,1,4689031000
5.12E+12,1,1.09,6.45,1.96,0.67,5,B13,2,4713025000
5.12E+12,1,0.86,5.85,1.72,0.75,5,B04,1,4822034000
5.12E+12,1,2.51,7.7,2.45,0.84,5,B10,3,4687013000
5.12E+12,1,5.58,11.75,5,0.69,5,E60,1,4831040000
5.12E+12,1,0.96,5.81,1.91,0.74,5,F00,2,4613000000
5.12E+12,1,9.77,14.5,4,1.09,5,B05,0,4884034000
5.12E+12,1,0.9,6.12,1.85,0.7,5,B04,1,4421025000
5.12E+12,1,1.98,6.78,3,0.78,5,E39,1,4477031000
5.12E+12,1,1.94,7.52,2.28,0.92,5,B10,3,3171031000
5.12E+12,1,1.21,6.52,2,0.78,5,B04,1,4680037000
5.12E+12,1,0.33,3.96,1.8,0.44,5,E60,1,4691043000
5.12E+12,1,1.3,6.15,2.34,0.69,5,E60,1,4711138500
5.12E+12,1,1.09,6.45,1.96,0.67,5,B13,2,4713025000
5.12E+12,1,0.86,5.85,1.72,0.75,5,B10,3,4815134000
5.12E+12,1,1.97,7.7,2.4,0.73,5,B04,1,4884036000
5.12E+12,1,2.66,8.76,2.42,0.66,5,B04,1,4831036000
5.12E+12,1,1.4,6.57,1.96,0.91,5,B04,1,4831000000
5.12E+12,1,2.6,8.27,2.46,0.71,5,B13,2,4884034000
5.12E+12,1,5.58,9.27,2.96,0.88,5,B10,3,4418032000
5.12E+12,1,2.98,7.31,3.4,0.88,5,E60,1,4477000000
5.12E+12,1,2.99,8.8,2.87,0.74,5,B13,2,4884039000
5.12E+12,1,1.07,6.26,1.76,0.83,5,E70,1,2629000000
5.12E+12,1,1.15,6.07,2.05,0.71,5,F00,2,4689038000
5.12E+12,1,0.42,4.07,1.75,0.5,5,F00,1,4691043000
5.12E+12,1,0.86,5.85,1.72,0.75,5,B04,1,4815134000
5.12E+12,1,4.37,9.34,2.8,0.88,5,B10,3,4831039000
5.12E+12,1,4.3,9.45,4,0.89,5,E60,1,4127000000
5.12E+12,1,1.35,7.65,2.4,0.48,5,E10,2,4613033000
5.12E+12,1,1.27,6.68,1.92,0.75,5,B04,1,4677012000
5.12E+12,1,1.57,6.93,2.42,0.77,5,E60,1,4689034000
5.12E+12,1,9.77,14.32,3.93,1.1,5,B10,3,4691011000
5.12E+12,1,1.35,7.7,2.06,0.65,5,B10,3,4711125000
5.12E+12,1,1.98,6.93,2.11,0.89,5,B04,1,4822033000
5.12E+12,1,4.93,10.09,2.56,1.33,5,B04,1,4824000000
5.12E+12,1,1.7,6.75,2.01,0.88,5,B10,3,4831038000
5.12E+12,1,1.98,6.78,3,0.78,5,F00,1,4477031000
5.12E+12,1,2.27,7.34,2.28,0.73,5,B04,1,4421034000
5.12E+12,1,1.83,7.02,2.18,0.79,5,B04,1,4689011000
5.12E+12,1,3.76,9.95,2.74,0.69,5,B10,3,4822036000
5.12E+12,1,1.98,6.78,3,0.78,5,F00,1,4477031000
5.12E+12,1,6.67,11.71,3.3,0.97,5,B04,1,4613036000
5.12E+12,1,0.94,6.3,1.85,0.63,5,E60,1,4689033000
5.12E+12,1,16,17.53,4.24,1.38,5,C02,2,4815100000
5.12E+12,1,2.95,7.31,3.4,0.88,5,E60,1,4477040000
5.12E+12,1,2.99,9,2.87,0.74,5,B10,3,4824000000
5.12E+12,1,1.09,6.26,1.78,0.83,5,E60,1,4689031000
5.12E+12,1,9.77,15.3,3.83,1.09,5,C02,2,4815100000
5.12E+12,1,1.97,6.88,2.25,0.74,5,B10,3,4884035000
5.12E+12,1,1.07,6.26,1.75,0.83,5,E60,1,4689031000
5.12E+12,1,1.42,6.83,2.05,0.87,5,B04,1,4819000000
5.12E+12,1,1.98,6.78,3,0.78,5,F00,1,4477031000
5.12E+12,1,4.16,10.06,2.78,0.91,5,B04,1,4971032000
5.12E+12,1,1.07,6.26,1.76,0.83,5,F00,1,4689037000
5.12E+12,1,3.95,8.17,3.82,0.97,5,E60,1,4477040000
5.12E+12,1,1.52,7.2,2.2,0.8,5,E60,1,4689012000
5.12E+12,1,3.53,8.11,3.63,0.88,5,E39,1,4477041000
5.12E+12,1,2.99,8.16,2.87,0.74,5,B10,3,4613000000
5.12E+12,1,1.5,7.02,2.2,0.77,5,E60,1,4689011000
5.12E+12,1,3.53,8.11,3.63,0.88,5,E10,3,4477031000
5.12E+12,1,13,15.65,4,1.06,5,E63,1,4691032000
5.12E+12,1,4.99,10.36,3.23,0.76,5,B10,3,4691042000
5.12E+12,1,4.4,10.6,3.94,0.72,5,E60,1,4689035000
5.12E+12,1,1.09,6.3,2.02,0.72,5,F00,1,4689038000
5.12E+12,1,1.09,6.3,2.02,0.72,5,F00,4,4689038000
5.12E+12,1,1.63,7.43,2.28,0.79,5,E60,1,4689012000
5.12E+12,1,1.15,6.07,2.05,0.71,5,E60,1,4690011000
5.12E+12,1,4.4,10.56,3.94,0.72,5,E60,1,4689012000
5.12E+12,1,1.94,7.88,2.82,0.71,5,E39,1,2872034100
5.12E+12,1,2.26,7.69,2.44,0.88,5,E60,1,4580037000
5.12E+12,1,4.4,10.6,3.94,0.72,5,E60,1,4689011000
5.12E+12,1,4.99,10.9,4.41,0.69,5,E60,1,4682034000
5.12E+12,1,0.82,5.58,1.82,0.63,5,E39,1,4690031000
5.12E+12,1,4.99,10.9,4.46,0.73,5,E60,1,4689011000
5.12E+12,1,1.14,6.48,1.93,0.75,5,B04,1,4884039000
5.12E+12,1,1.02,5.76,1.9,0.72,5,E60,1,4689033000
5.12E+12,1,1.51,7.2,2.19,0.8,5,E60,1,4689012000
5.12E+12,1,1.1,6.7,1.91,0.71,5,F00,4,4689037000
5.12E+12,1,1.65,7.38,2.3,0.78,5,E60,1,4689032000
5.12E+12,1,1.15,6.07,2.05,0.71,5,F00,2,4689038000
5.12E+12,1,0.82,5.58,1.82,0.63,5,F00,4,4689038000
6.01E+12,1,1.9,7.79,2.42,0.84,5,E70,1,2635000000
6.01E+12,1,1.92,7.74,2.1,0.94,5,B13,2,2644000000
6.01E+12,1,2.32,8.28,2.62,0.79,5,F00,4,2671012000
6.01E+12,1,1.27,7.2,2,0.69,5,A01,2,2871034000
6.01E+12,1,1.46,6.8,2.04,0.82,5,B04,1,2872035000
6.01E+12,1,1.79,7.65,2.12,0.79,5,B04,1,3171000000
6.01E+12,1,2.95,8.46,2.55,0.9,5,B04,1,3171000000
6.01E+12,1,2.95,9.17,2.47,0.69,5,B04,1,2820000000
6.01E+12,1,2.57,8.25,2.6,0.6,5,B04,1,4215035000
6.01E+12,1,1.38,6.3,2.05,0.93,5,B04,1,4223025300
6.01E+12,1,1.2,6.03,1.85,0.79,5,E60,1,4513039000
6.01E+12,1,7.93,14.2,4.2,0.91,5,B07,1,4418032000
6.01E+12,1,1.63,6.62,2.2,0.74,5,E60,1,4421033000
6.01E+12,1,1.33,7.02,1.98,0.8,5,B04,1,4691037000
6.01E+12,1,9.77,14.94,3.86,0.99,5,B04,1,4477041000
6.01E+12,1,1.62,8.38,2.06,0.63,5,B10,3,4623035000
6.01E+12,1,1.22,6.25,1.94,0.76,5,B10,3,4613032000
6.01E+12,1,1.21,6.52,2,0.78,5,E27,1,4680037000
6.01E+12,1,2.62,7.92,2.46,0.85,5,B13,2,4689033000
6.01E+12,1,0.73,5.67,1.73,0.6,5,B04,1,4611000000
6.01E+12,1,0.76,5.18,1.7,0.74,5,F00,4,4690036000
6.01E+12,1,4.63,10.34,3.82,0.84,5,E60,1,4689031000
6.01E+12,1,5.8,10.88,4.22,0.81,5,E60,1,4690032000
6.01E+12,1,4.95,10.7,3.3,0.86,5,B04,1,4613000000
6.01E+12,1,4.48,10.34,4.09,0.76,5,F00,3,4713025000
6.01E+12,1,1.37,6.4,2.18,0.79,5,B13,2,4713032000
6.01E+12,1,0.62,4.77,1.68,0.69,5,B04,1,4819000000
6.01E+12,1,3.71,9.28,2.65,0.82,5,B13,2,4882033000
6.01E+12,1,0.85,5.58,1.76,0.73,5,B10,3,4824033000
6.01E+12,1,2.57,8.39,2.4,0.73,5,B04,1,4882033000
6.01E+12,1,1.5,6.8,2.04,0.65,5,B04,1,4824000000
6.01E+12,1,29,22.2,4.9,1.79,5,C04,1,4911000000
6.01E+12,1,4.13,9.65,2.6,0.77,5,E60,1,4971011000
6.01E+12,1,1.98,7.52,2.53,0.85,5,B13,2,2635000000
6.01E+12,1,1.88,7.45,2.29,0.8,5,E70,1,3171000000
6.01E+12,1,2.95,8.46,2.55,0.9,5,B10,3,3171025000
6.01E+12,1,2.95,9.17,2.47,0.69,5,E60,1,4127000000
6.01E+12,1,1.51,7.04,2.15,0.81,5,B10,3,4215025000
6.01E+12,1,1.98,6.78,3,0.78,5,F00,1,4477031000
6.01E+12,1,0.62,4.95,1.78,0.62,5,E70,1,4482536000
6.01E+12,1,2.26,6.98,3,0.85,5,E39,1,4513039000
6.01E+12,1,1.94,7.52,2.02,0.81,5,E60,1,4689031000
6.01E+12,1,1.07,6.26,1.76,0.83,5,E10,2,4580034000
